,id,time,geometry,Throttle Position.value,Throttle Position.unit,CO2.value,CO2.unit,GPS VDOP.value,GPS VDOP.unit,GPS Bearing.value,GPS Bearing.unit,GPS Speed.value,GPS Speed.unit,GPS Altitude.value,GPS Altitude.unit,Rpm.value,Rpm.unit,GPS Accuracy.value,GPS Accuracy.unit,GPS HDOP.value,GPS HDOP.unit,Intake Temperature.value,Intake Temperature.unit,Speed.value,Speed.unit,Intake Pressure.value,Intake Pressure.unit,Consumption.value,Consumption.unit,Calculated MAF.value,Calculated MAF.unit,Engine Load.value,Engine Load.unit,GPS PDOP.value,GPS PDOP.unit,track.id,track.length,track.begin,track.end,sensor.type,sensor.engineDisplacement,sensor.model,sensor.id,sensor.fuelType,sensor.constructionYear,sensor.manufacturer,track.appVersion,track.touVersion,O2 Lambda Voltage ER.value,O2 Lambda Voltage ER.unit,MAF.value,MAF.unit,O2 Lambda Voltage.value,O2 Lambda Voltage.unit
0,5de9d7a03bdb691868e765cf,2019-11-27T14:56:33,POINT (7.650394399254894 51.94098635254565),13.0,%,2.607777,kg/h,1.212573,precision,,,0.0,km/h,92.221026,m,770.725664,u/min,6.0,%,0.875049,precision,14.0,c,0.0,km/h,30.0,kPa,1.109692,l/h,3.375777,g/s,31.764706,%,1.512573,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
1,5de9d7a03bdb691868e765d1,2019-11-27T14:56:38,POINT (7.650393317294052 51.9409880789582),13.336957,%,3.528991,kg/h,1.0,precision,,,0.0,km/h,93.178808,m,1107.799419,u/min,4.0,%,0.844912,precision,14.0,c,0.0,km/h,28.244898,kPa,1.501698,l/h,4.568291,g/s,31.277159,%,1.344912,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
2,5de9d7a03bdb691868e765d2,2019-11-27T14:56:43,POINT (7.650363089392647 51.94100271377378),18.098877,%,11.026625,kg/h,1.0,precision,316.235294,deg,0.0,km/h,95.268083,m,1257.709305,u/min,4.0,%,0.9,precision,13.0,c,9.135514,km/h,77.463639,kPa,4.692181,l/h,14.274005,g/s,74.067417,%,1.348355,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
3,5de9d7a03bdb691868e765d3,2019-11-27T14:56:48,POINT (7.650043713934754 51.94120711519466),20.248292,%,14.895779,kg/h,1.042262,precision,316.572318,deg,32.105548,km/h,95.467452,m,2501.902307,u/min,4.0,%,0.857738,precision,12.427918,c,36.277108,km/h,52.499999,kPa,6.338629,l/h,19.282639,g/s,59.66282,%,1.342262,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
4,5de9d7a03bdb691868e765d4,2019-11-27T14:56:53,POINT (7.649466838778442 51.94157658480774),16.91866,%,10.951059,kg/h,1.033501,precision,314.128049,deg,45.686259,km/h,95.101802,m,1646.637554,u/min,4.0,%,0.8,precision,12.0,c,47.240175,km/h,58.556252,kPa,4.660025,l/h,14.176184,g/s,58.889047,%,1.333501,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
5,5de9d7a03bdb691868e765d5,2019-11-27T14:56:58,POINT (7.648800566421757 51.94203971695612),14.054794,%,4.742127,kg/h,1.0,precision,321.67353,deg,49.171947,km/h,95.045407,m,1520.181863,u/min,4.0,%,0.9,precision,12.119904,c,50.0,km/h,27.477387,kPa,2.017927,l/h,6.138701,g/s,27.18394,%,1.3,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
6,5de9d7a03bdb691868e765d6,2019-11-27T14:57:03,POINT (7.648220484204207 51.94251311462154),13.0,%,2.729095,kg/h,1.686056,precision,323.78105,deg,43.567249,km/h,95.905337,m,780.562201,u/min,7.445378,%,1.414542,precision,14.0,c,45.000001,km/h,31.0,kPa,1.161317,l/h,3.532823,g/s,32.922548,%,2.243327,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
7,5de9d7a03bdb691868e765d7,2019-11-27T14:57:08,POINT (7.647738113148755 51.94296023337955),13.0,%,2.707043,kg/h,1.0,precision,328.646238,deg,39.700856,km/h,96.022667,m,774.254989,u/min,4.0,%,0.9,precision,14.0,c,40.0,km/h,31.0,kPa,1.151933,l/h,3.504276,g/s,32.156864,%,1.398871,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
8,5de9d7a03bdb691868e765d8,2019-11-27T14:57:14,POINT (7.647346338537643 51.94336239257649),13.0,%,2.626007,kg/h,1.7,precision,327.439574,deg,35.119359,km/h,96.014422,m,751.077689,u/min,8.0,%,1.4,precision,14.0,c,35.057972,km/h,31.0,kPa,1.11745,l/h,3.399376,g/s,31.94706,%,2.2,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
9,5de9d7a03bdb691868e765d9,2019-11-27T14:57:19,POINT (7.646801767110529 51.94350455043852),44.815217,%,16.110537,kg/h,1.1,precision,251.532416,deg,31.234705,km/h,95.117636,m,1493.135501,u/min,4.0,%,0.814747,precision,15.0,c,32.468085,km/h,96.0,kPa,6.855548,l/h,20.855148,g/s,99.482034,%,1.314747,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
10,5de9d7a03bdb691868e765da,2019-11-27T14:57:24,POINT (7.646096665607044 51.94319227258229),14.584158,%,4.626588,kg/h,1.164286,precision,233.599137,deg,46.127542,km/h,94.518795,m,1622.552168,u/min,4.0,%,0.921429,precision,12.0,c,46.092349,km/h,25.105991,kPa,1.968761,l/h,5.989135,g/s,26.40464,%,1.464286,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
11,5de9d7a03bdb691868e765db,2019-11-27T14:57:29,POINT (7.645285247223553 51.9428518587575),33.000001,%,19.726237,kg/h,1.1666,precision,235.769781,deg,51.285664,km/h,93.540732,m,1874.117647,u/min,4.0,%,0.8666,precision,13.0,c,53.888325,km/h,93.0,kPa,8.394143,l/h,25.535683,g/s,96.470589,%,1.4,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
12,5de9d7a03bdb691868e765dc,2019-11-27T14:57:34,POINT (7.644345361012109 51.94240202935831),16.385027,%,6.080649,kg/h,1.581686,precision,228.157511,deg,57.138531,km/h,93.30938,m,1539.430517,u/min,6.0,%,1.181686,precision,13.0,c,57.999998,km/h,34.899999,kPa,2.58751,l/h,7.871422,g/s,36.298447,%,1.942248,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
13,5de9d7a03bdb691868e765dd,2019-11-27T14:57:39,POINT (7.643545118331441 51.94188450295859),20.049646,%,9.105228,kg/h,1.296115,precision,222.657659,deg,55.886862,km/h,94.223307,m,1553.089282,u/min,4.903885,%,0.996115,precision,12.649635,c,57.000001,km/h,51.736597,kPa,3.874565,l/h,11.786749,g/s,57.900913,%,1.592229,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
14,5de9d7a03bdb691868e765de,2019-11-27T14:57:44,POINT (7.642720729691673 51.9413350853706),20.753846,%,15.365741,kg/h,1.632258,precision,222.021694,deg,62.267379,km/h,95.572915,m,1766.859155,u/min,6.0,%,1.132258,precision,12.0,c,64.205012,km/h,76.571431,kPa,6.538613,l/h,19.891006,g/s,78.872294,%,2.032258,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
15,5de9d7a03bdb691868e765df,2019-11-27T14:57:49,POINT (7.641737602788527 51.94080086286556),15.481579,%,7.751219,kg/h,1.361258,precision,232.763211,deg,63.022736,km/h,97.711009,m,1747.571155,u/min,5.181818,%,1.0,precision,12.0,c,64.000002,km/h,39.052632,kPa,3.298391,l/h,10.03398,g/s,40.929558,%,1.7,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
16,5de9d7a03bdb691868e765e0,2019-11-27T14:57:54,POINT (7.64072732185177 51.94038518462575),17.0,%,7.653522,kg/h,1.3,precision,238.606877,deg,58.775665,km/h,99.709474,m,1619.596401,u/min,6.706575,%,1.1,precision,12.0,c,58.999998,km/h,41.607318,kPa,3.256818,l/h,9.907512,g/s,45.1522,%,1.7,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
17,5de9d7a03bdb691868e765e1,2019-11-27T14:57:59,POINT (7.639757407572699 51.94001454046033),19.364304,%,11.746689,kg/h,1.0,precision,238.805553,deg,54.209886,km/h,102.484434,m,1517.441828,u/min,4.0,%,0.872763,precision,12.0,c,55.0,km/h,68.158275,kPa,4.998591,l/h,15.20613,g/s,70.310161,%,1.372763,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
18,5de9d7a03bdb691868e765e2,2019-11-27T14:58:04,POINT (7.638827032801421 51.9396587500576),13.888889,%,4.639209,kg/h,1.0,precision,238.567861,deg,51.892652,km/h,103.870022,m,1433.699301,u/min,4.0,%,0.9,precision,12.0,c,52.554324,km/h,28.490566,kPa,1.974132,l/h,6.005473,g/s,29.572108,%,1.380769,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
19,5de9d7a03bdb691868e765e3,2019-11-27T14:58:09,POINT (7.637957341428384 51.939311959017),18.141792,%,12.036046,kg/h,1.090554,precision,238.906857,deg,50.724926,km/h,104.261364,m,1439.951128,u/min,6.0,%,0.818891,precision,12.0,c,52.016998,km/h,73.595503,kPa,5.121722,l/h,15.580705,g/s,75.576596,%,1.4,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
20,5de9d7a03bdb691868e765e4,2019-11-27T14:58:14,POINT (7.637001830749195 51.93895995658806),16.08134,%,6.441811,kg/h,1.000701,precision,239.244056,deg,56.474752,km/h,102.809279,m,1593.981941,u/min,4.0,%,0.8,precision,11.245238,c,58.0,km/h,35.488586,kPa,2.741196,l/h,8.338947,g/s,36.22856,%,1.300701,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
21,5de9d7a03bdb691868e765e5,2019-11-27T14:58:20,POINT (7.63591716126477 51.93859297498884),15.0,%,5.788926,kg/h,1.2,precision,243.14667,deg,60.388415,km/h,100.390227,m,1698.99446,u/min,4.0,%,0.8,precision,12.0,c,62.000001,km/h,29.999999,kPa,2.463373,l/h,7.493786,g/s,31.206723,%,1.4,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
22,5de9d7a03bdb691868e765e6,2019-11-27T14:58:25,POINT (7.634727172244224 51.93827703177524),14.05868,%,5.651416,kg/h,0.92775,precision,249.666202,deg,64.540272,km/h,97.315515,m,1812.083149,u/min,4.0,%,0.82775,precision,12.0,c,66.25,km/h,27.45961,kPa,2.404858,l/h,7.315778,g/s,29.610769,%,1.3,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
23,5de9d7a03bdb691868e765e7,2019-11-27T14:58:30,POINT (7.633500344356861 51.93805047950948),13.0,%,2.626623,kg/h,1.212161,precision,255.820047,deg,55.683956,km/h,94.592829,m,855.410508,u/min,6.0,%,0.95608,precision,13.0,c,55.659574,km/h,27.130555,kPa,1.117712,l/h,3.400172,g/s,28.554668,%,1.612161,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
24,5de9d7a03bdb691868e765e8,2019-11-27T14:58:35,POINT (7.632563039786911 51.93792173119265),13.0,%,2.558369,kg/h,1.3,precision,256.201359,deg,41.959355,km/h,92.746891,m,756.123288,u/min,8.0,%,0.837183,precision,14.0,c,43.000001,km/h,30.0,kPa,1.088668,l/h,3.311818,g/s,31.749766,%,1.537183,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
25,5de9d7a03bdb691868e765e9,2019-11-27T14:58:40,POINT (7.631753307240874 51.9378194071159),19.0,%,11.162614,kg/h,1.3465,precision,256.183929,deg,39.388053,km/h,92.756026,m,1807.281465,u/min,8.0,%,0.9,precision,13.0,c,40.000001,km/h,54.572729,kPa,4.750049,l/h,14.450043,g/s,56.327669,%,1.593,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
26,5de9d7a03bdb691868e765ea,2019-11-27T14:58:45,POINT (7.630926377895953 51.93769804321434),21.063395,%,16.256725,kg/h,1.355355,precision,256.187214,deg,42.725532,km/h,93.48398,m,2016.165681,u/min,4.0,%,0.844645,precision,12.0,c,45.052315,km/h,70.99406,kPa,6.917755,l/h,21.044388,g/s,73.191854,%,1.555355,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
27,5de9d7a03bdb691868e765eb,2019-11-27T14:58:50,POINT (7.630053498518123 51.93756299521023),17.526067,%,9.177918,kg/h,1.336634,precision,256.136512,deg,43.3226,km/h,93.98099,m,1534.8325,u/min,4.0,%,0.863366,precision,12.0,c,44.3775,km/h,52.650002,kPa,3.905497,l/h,11.880848,g/s,55.117798,%,1.536634,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
28,5de9d7a03bdb691868e765ec,2019-11-27T14:58:55,POINT (7.629194388067265 51.93744452721062),13.0,%,2.653813,kg/h,1.808644,precision,255.022592,deg,39.041445,km/h,93.424271,m,770.680687,u/min,10.70428,%,1.030452,precision,13.0,c,39.799498,km/h,30.425056,kPa,1.129282,l/h,3.43537,g/s,31.70686,%,2.069548,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
29,5de9d7a03bdb691868e765ed,2019-11-27T14:59:00,POINT (7.628493567182171 51.93732155545889),18.344827,%,5.507627,kg/h,1.4,precision,254.605522,deg,34.61683,km/h,94.705725,m,1090.650733,u/min,8.0,%,0.945846,precision,13.870246,c,34.954773,km/h,44.754138,kPa,2.343671,l/h,7.129643,g/s,47.64751,%,1.7,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
30,5de9d7a03bdb691868e765ee,2019-11-27T14:59:05,POINT (7.627830207176565 51.93720623621656),13.0,%,2.60254,kg/h,1.4,precision,254.091927,deg,29.951113,km/h,95.56878,m,763.820519,u/min,6.0,%,1.066667,precision,12.0,c,29.999999,km/h,29.999999,kPa,1.107464,l/h,3.368997,g/s,31.372549,%,1.783333,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
31,5de9d7a03bdb691868e765ef,2019-11-27T14:59:10,POINT (7.627319092248324 51.93710896929658),13.0,%,2.710326,kg/h,1.695308,precision,253.291017,deg,20.987478,km/h,95.975002,m,772.494553,u/min,6.0,%,1.095308,precision,13.0,c,20.240437,km/h,30.999999,kPa,1.15333,l/h,3.508527,g/s,32.485493,%,2.090615,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
32,5de9d7a03bdb691868e765f0,2019-11-27T14:59:16,POINT (7.627005715702115 51.93703656365143),13.0,%,2.668817,kg/h,1.413988,precision,253.825461,deg,13.706272,km/h,96.303289,m,763.321911,u/min,6.0,%,1.004663,precision,14.0,c,12.95,km/h,30.999999,kPa,1.135667,l/h,3.454793,g/s,31.989634,%,1.718651,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
33,5de9d7a03bdb691868e765f1,2019-11-27T14:59:21,POINT (7.626875767203845 51.93700513675615),14.362637,%,4.278497,kg/h,1.488731,precision,253.51152,deg,0.0,km/h,96.415596,m,1007.565595,u/min,4.251984,%,0.911269,precision,14.0,c,6.0,km/h,37.650306,kPa,1.820637,l/h,5.538529,g/s,39.704553,%,1.711269,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
34,5de9d7a03bdb691868e765f2,2019-11-27T14:59:26,POINT (7.626666125987069 51.93696197478333),15.966666,%,5.971884,kg/h,1.241633,precision,252.655978,deg,10.415709,km/h,96.429578,m,1319.127962,u/min,4.436941,%,0.947211,precision,13.0,c,10.0,km/h,39.999999,kPa,2.541227,l/h,7.730625,g/s,41.236583,%,1.541633,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
35,5de9d7a03bdb691868e765f3,2019-11-27T14:59:31,POINT (7.626406575046158 51.93692033596172),15.0,%,4.489615,kg/h,1.567247,precision,253.364985,deg,13.386144,km/h,96.795608,m,947.099174,u/min,6.0,%,1.034493,precision,14.0,c,13.157754,km/h,42.030472,kPa,1.910474,l/h,5.811823,g/s,44.018798,%,1.90174,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
36,5de9d7a03bdb691868e765f4,2019-11-27T14:59:36,POINT (7.626110103770133 51.93686161608289),14.0,%,4.945865,kg/h,1.545082,precision,253.557184,deg,14.96365,km/h,97.149408,m,1080.772727,u/min,6.0,%,1.009836,precision,14.0,c,15.137466,km/h,40.574999,kPa,2.104623,l/h,6.40244,g/s,41.845562,%,1.854918,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
37,5de9d7a03bdb691868e765f5,2019-11-27T14:59:41,POINT (7.625794521259282 51.93680611693718),14.0,%,3.279891,kg/h,1.445766,precision,253.352129,deg,15.758473,km/h,97.422926,m,1069.931314,u/min,6.0,%,1.091532,precision,13.0,c,15.0,km/h,27.085642,kPa,1.395698,l/h,4.245831,g/s,28.80474,%,1.845766,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
38,5de9d7a03bdb691868e765f6,2019-11-27T14:59:46,POINT (7.625491721587387 51.93674971585583),15.0,%,4.312181,kg/h,1.439882,precision,251.718535,deg,15.194421,km/h,97.553184,m,1117.397615,u/min,3.0,%,1.039882,precision,13.0,c,16.0,km/h,34.097674,kPa,1.83497,l/h,5.582133,g/s,35.734194,%,1.779764,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
39,5de9d7a03bdb691868e765f7,2019-11-27T14:59:51,POINT (7.625194274267553 51.93670817195553),14.0,%,3.81421,kg/h,37.983942,precision,252.701185,deg,14.929839,km/h,97.636858,m,1238.999963,u/min,21.659575,%,36.4376,precision,13.0,c,17.999999,km/h,27.199999,kPa,1.623068,l/h,4.937509,g/s,28.235295,%,52.824998,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
40,5de9d7a03bdb691868e765f8,2019-11-27T14:59:56,POINT (7.624947093948125 51.9366285981197),14.0,%,3.831227,kg/h,1.921978,precision,249.062485,deg,14.220835,km/h,97.238007,m,1170.727273,u/min,8.0,%,1.043956,precision,13.0,c,16.999999,km/h,28.914635,kPa,1.630309,l/h,4.959537,g/s,30.395083,%,2.221978,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
41,5de9d7a03bdb691868e765f9,2019-11-27T15:00:01,POINT (7.624512616529135 51.93655858673223),15.820045,%,5.736035,kg/h,1.471627,precision,253.890587,deg,15.313123,km/h,97.294715,m,1331.919638,u/min,6.32713,%,0.885813,precision,13.0,c,18.999999,km/h,38.051283,kPa,2.440866,l/h,7.425317,g/s,39.186005,%,1.671627,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
42,5de9d7a03bdb691868e765fa,2019-11-27T15:00:06,POINT (7.624061236958849 51.93647989577929),15.0,%,5.493899,kg/h,1.500391,precision,253.665593,deg,21.729655,km/h,98.003906,m,1516.932331,u/min,4.0,%,0.9,precision,13.0,c,21.999999,km/h,32.0,kPa,2.337829,l/h,7.111871,g/s,33.33584,%,1.700391,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
43,5de9d7a03bdb691868e765fb,2019-11-27T15:00:12,POINT (7.623610462569879 51.93640168752347),15.2746,%,5.875097,kg/h,1.3,precision,253.580722,deg,22.488021,km/h,98.514278,m,1573.028755,u/min,4.0,%,0.8,precision,13.0,c,23.000001,km/h,33.0,kPa,2.500041,l/h,7.605334,g/s,33.72549,%,1.5,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
44,5de9d7a03bdb691868e765fc,2019-11-27T15:00:17,POINT (7.623154022361883 51.93631203483618),15.621359,%,5.876958,kg/h,1.281883,precision,253.77478,deg,23.719285,km/h,99.267237,m,1658.901889,u/min,4.0,%,0.8,precision,13.0,c,24.0,km/h,31.301664,kPa,2.500833,l/h,7.607743,g/s,32.700702,%,1.481883,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
45,5de9d7a03bdb691868e765fd,2019-11-27T15:00:22,POINT (7.622637622700246 51.93621589320566),17.5,%,7.277546,kg/h,1.501621,precision,253.900299,deg,27.715957,km/h,99.911804,m,1942.718447,u/min,4.0,%,0.867207,precision,12.506422,c,27.999999,km/h,33.041589,kPa,3.096828,l/h,9.42081,g/s,37.006266,%,1.701621,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
46,5de9d7a03bdb691868e765fe,2019-11-27T15:00:27,POINT (7.622090031602744 51.93610929596171),15.0,%,5.629816,kg/h,1.631146,precision,254.823222,deg,26.263531,km/h,100.532301,m,2059.106667,u/min,6.379009,%,1.362292,precision,12.0,c,29.999999,km/h,24.073016,kPa,2.395666,l/h,7.287816,g/s,25.134298,%,2.120078,precision,5de9d7a03bdb691868e765cd,9.223906243734975,2019-11-27T14:56:33Z,2019-11-27T15:18:46Z,car,1699,A 170,559e22c2e4b07207d8977998,gasoline,2004,Mercedes Benz,,,,,,,,
